"1303.4645","Hui Zhang","Hui Zhang and Wotao Yin","Gradient methods for convex minimization: better rates under weaker
  conditions","20 pages, 4 figures, typos are corrected, Theorem 2 is new",,,"UCLA CAM Reports 13-17","math.OC cs.IT math.IT math.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The convergence behavior of gradient methods for minimizing convex
differentiable functions is one of the core questions in convex optimization.
This paper shows that their well-known complexities can be achieved under
conditions weaker than the commonly accepted ones. We relax the common gradient
Lipschitz-continuity condition and strong convexity condition to ones that hold
only over certain line segments. Specifically, we establish complexities
$O(\frac{R}{\epsilon})$ and $O(\sqrt{\frac{R}{\epsilon}})$ for the ordinary and
accelerate gradient methods, respectively, assuming that $\nabla f$ is
Lipschitz continuous with constant $R$ over the line segment joining $x$ and
$x-\frac{1}{R}\nabla f$ for each $x\in\dom f$. Then we improve them to
$O(\frac{R}{\nu}\log(\frac{1}{\epsilon}))$ and
$O(\sqrt{\frac{R}{\nu}}\log(\frac{1}{\epsilon}))$ for function $f$ that also
satisfies the secant inequality $\ < \nabla f(x), x- x^*\ > \ge \nu\|x-x^*\|^2$
for each $x\in \dom f$ and its projection $x^*$ to the minimizer set of $f$.
The secant condition is also shown to be necessary for the geometric decay of
solution error. Not only are the relaxed conditions met by more functions, the
restrictions give smaller $R$ and larger $\nu$ than they are without the
restrictions and thus lead to better complexity bounds. We apply these results
to sparse optimization and demonstrate a faster algorithm.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 16:03:17 GMT""},{""version"":""v2"",""created"":""Sun, 8 Sep 2013 01:17:22 GMT""}]","2013-09-10"
"1303.4657","Thomas Wolkanowski","Thomas Wolkanowski","Resonances and poles in the second Riemann sheet","161 pages, 60 figures, 6 tables, master thesis",,,,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this work we study basic properties of unstable particles and scalar
hadronic resonances, respectively, within simple quantum mechanical and quantum
field theoretical (effective) models.
  We start with the basic ideas of quantum field theory. In particular, we
introduce the Feynman propagator for unstable scalar resonances and motivate
the idea that this kind of correlation function should possess complex poles
which parameterize the mass and decay width of the considered particle. We also
briefly discuss the problematic scalar sector in particle physics, emphasizing
that hadronic loop contributions dominate its dynamics. A whole chapter is
dedicated to the method of analytic continuation of complex functions through
branch cuts into the so called second Riemann sheet. This method is crucial in
order to describe physics of scalar resonances because the Feynman propagator
of interacting quantum field theories will have branch cuts in the complex
energy plane and complex poles in the second Riemann sheet.
  We then apply these concepts to a simple non-relativistic Lee model and
demonstrate the physical implications, i.e., the motion of the propagator poles
and the behaviour of the spectral function. Besides that, we investigate the
time evolution of a particle described by such a model.
  In the last chapter, we finally concentrate on a simple quantum field
theoretical model which describes the decay of a scalar state into two
(pseudo)scalar ones. It is investigated how the motion of the propagator poles
is influenced by loop contributions of the two (pseudo)scalar particles. We
perform a numerical study for a hadronic system involving a scalar seed state
(alias the \sigma-meson) that couples to pions. The unexpected emergence of a
putative stable state below the two-pion threshold is investigated and it is
clarified under which conditions such a stable state appears.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 16:47:25 GMT""},{""version"":""v2"",""created"":""Wed, 22 May 2013 12:41:56 GMT""},{""version"":""v3"",""created"":""Thu, 8 Aug 2013 08:56:09 GMT""},{""version"":""v4"",""created"":""Thu, 7 Nov 2013 09:25:42 GMT""},{""version"":""v5"",""created"":""Thu, 24 Apr 2014 10:43:04 GMT""}]","2014-04-25"
"1303.4658","Minghu Fang","Hangdong Wang, Chiheng Dong, Qianhui Mao, Rajwali Khan, Xi Zhou,
  Zhenxia Li, Bin Chen, Jinhu Yang, Qiping Su and Minghu Fang","Multiband Superconductivity of Heavy Electrons in TlNi2Se2 single
  crystal","5 papges, 4 figures","Phys. Rev. Lett. 111, 207001 (2013)","10.1103/PhysRevLett.111.207001",,"cond-mat.supr-con","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Superconductivity has been first observed in TlNi$_2$Se$_2$ at T$_C$=3.7 K
and appears to involve heavy electrons with an effective mass $m^*$=14$\sim$20
$m_b$, as inferred from the normal state electronic specific heat and the upper
critical field, H_${C2}$(T). Although the zero-field electronic specific heat
data, $C_{es}(T)$, in low temperatures (T < 1/4 T$_C$) can be fitted with a gap
BCS model, indicating that TlNi$_2$Se$_2$ is a fully gapped superconductor, the
two-gap BCS model presents the best fit to all the $C_{es}(T)$ data below
$T_C$. It is also found that the electronic specific heat coefficient in the
mixed state, $\gamma_N(H)$, exhibits a \textit{H}$^{1/2}$ behavior, which was
also observed in some \textit{s}-wave superconductors, although once considered
as a common feature of the \textit{d}-wave superconductors. Anyway, these
results indicate that TlNi$_2$Se$_2$, as a non-magnetic analogue of
TlFe$_x$Se$_2$ superconductor, is a multiband superconductor of heavy electron
system.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 16:49:59 GMT""},{""version"":""v2"",""created"":""Thu, 21 Mar 2013 16:17:08 GMT""},{""version"":""v3"",""created"":""Sun, 5 May 2013 17:46:00 GMT""}]","2013-11-20"
"1303.4659","Michael Zwolak","Michael Zwolak, Wojciech H. Zurek","Complementarity of quantum discord and classically accessible
  information","12 pages, 4 figures","Scientific Reports 3, 1729 (2013)",,"LAUR-13-26386","quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The sum of the Holevo quantity (that bounds the capacity of quantum channels
to transmit classical information about an observable) and the quantum discord
(a measure of the quantumness of correlations of that observable) yields an
observable-independent total given by the quantum mutual information. This
split naturally delineates information about quantum systems accessible to
observers -- information that is redundantly transmitted by the environment --
while showing that it is maximized for the quasi-classical pointer observable.
Other observables are accessible only via correlations with the pointer
observable. Further, we prove an anti-symmetry property relating accessible
information and discord. It shows that information becomes objective --
accessible to many observers -- only as quantum information is relegated to
correlations with the global environment, and, therefore, locally inaccessible.
The resulting complementarity explains why, in a quantum Universe, we perceive
objective classical reality while flagrantly quantum superpositions are out of
reach.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 16:53:20 GMT""},{""version"":""v2"",""created"":""Mon, 25 Mar 2013 15:41:39 GMT""}]","2013-08-14"
"1303.4660","Sergio Scopetta","Matteo Rinaldi and Sergio Scopetta","Studying the neutron orbital structure by coherent hard exclusive
  processes off 3He","4 pages, 3 figures; talk presented by Matteo Rinaldi at 3rd Workshop
  On The QCD Structure Of The Nucleon (QCD-N'12), 22-26 Oct 2012, Bilbao, Spain",,"10.1393/ncc/i2013-11577-3",,"nucl-th hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Hard exclusive processes, such as Deeply Virtual Compton Scattering (DVCS),
allow to access generalized parton distributions (GPDs). By means of an Impulse
Approximation (IA) calculation, it is shown here how, in the low momentum
transfer region, the sum of the GPDs H and E is dominated by the neutron
contribution. Thanks to this property, 3He could open a new way to access the
neutron structure information. In this work, a simple and efficient extraction
procedure of the neutron GPDs, able to take into account the nuclear effects
included in IA analysis, is proposed.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 16:54:12 GMT""}]","2022-03-02"
"1303.4661","Gian Michele Graf","Vincent Beaud, Gian Michele Graf, Andrei V. Lebedev, Gordey B. Lesovik","Statistics of charge transport and unconventional time ordering","30 pages, 2 figures",,"10.1007/s10955-013-0815-8",,"cond-mat.mes-hall math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The statistics of charge transport across a tunnel junction with
energy-dependent scattering is investigated. A model with quadratic dispersion
relation is discussed in general and, independently, in the two limiting cases
of a large detector and of a linear dispersion relation. The measurement of
charge takes place according to various protocols. It is found that, as a rule,
the statistics is expressed by means of time-ordered current correlators,
differing however from the conventional ones in the ordering prescription.
Nevertheless binomial statistics is confirmed in all cases.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 16:55:08 GMT""}]","2015-06-15"
"1303.4662","Kai Hebeler","K. Hebeler, J. M. Lattimer, C. J. Pethick, A. Schwenk","Equation of state and neutron star properties constrained by nuclear
  physics and observation","35 pages, 12 figures, NORDITA preprint 2013-22","Astrophys.J. 773 (2013) 11","10.1088/0004-637X/773/1/11",,"astro-ph.SR hep-ph nucl-ex nucl-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Microscopic calculations of neutron matter based on nuclear interactions
derived from chiral effective field theory, combined with the recent
observation of a 1.97 +- 0.04 M_sun neutron star, constrain the equation of
state of neutron-rich matter at sub- and supranuclear densities. We discuss in
detail the allowed equations of state and the impact of our results on the
structure of neutron stars, the crust-core transition density, and the nuclear
symmetry energy. In particular, we show that the predicted range for neutron
star radii is robust. For use in astrophysical simulations, we provide detailed
numerical tables for a representative set of equations of state consistent with
these constraints.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 16:57:33 GMT""},{""version"":""v2"",""created"":""Mon, 22 Jul 2013 10:12:05 GMT""}]","2013-07-23"
"1303.4663","Konrad Waldorf","Urs Schreiber and Konrad Waldorf","Local Theory for 2-Functors on Path 2-Groupoids","47 pages. The content of this paper originally formed the Sections 1
  and 2 of our paper ""Connections on Non-Abelian Gerbes and their Holonomy""
  (arxiv:0808.1923)","J. Homotopy Relat. Struct. (2016) pp1-42","10.1007/s40062-016-0140-4",,"math.GN math.CT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this article we discuss local aspects of 2-functors defined on the path
2-groupoid of a smooth manifold; in particular, local trivializations and
descent data. This is a contribution to a project that provides an axiomatic
formulation of connections on (possibly non-abelian) gerbes in terms of
2-functors. The main result of this paper establishes the first part of this
formulation: we prove an equivalence between the globally defined 2-functors
and their locally defined descent data. The second part appears in a separate
publication; there we prove equivalences between descent data, on one side, and
various existing versions of gerbes with connection on the other side.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 16:58:11 GMT""}]","2017-02-01"
"1303.4664","Hugh Brendan McMahan","Daniel Golovin, D. Sculley, H. Brendan McMahan, Michael Young","Large-Scale Learning with Less RAM via Randomization","Extended version of ICML 2013 paper",,,,"cs.LG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We reduce the memory footprint of popular large-scale online learning methods
by projecting our weight vector onto a coarse discrete set using randomized
rounding. Compared to standard 32-bit float encodings, this reduces RAM usage
by more than 50% during training and by up to 95% when making predictions from
a fixed model, with almost no loss in accuracy. We also show that randomized
counting can be used to implement per-coordinate learning rates, improving
model quality with little additional RAM. We prove these memory-saving methods
achieve regret guarantees similar to their exact variants. Empirical evaluation
confirms excellent performance, dominating standard approaches across memory
versus accuracy tradeoffs.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 17:00:22 GMT""}]","2013-03-20"
"1303.4665","Johannes Huebschmann","Johannes Huebschmann","Multi derivation Maurer-Cartan algebras and sh-Lie-Rinehart algebras","34 pages","Journal of Algebra 472 (2017) 437-479","10.1016/j.jalgebra.2016.10.008",,"math.DG math-ph math.MP math.QA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We extend the classical characterization of a finite-dimensional Lie algebra
g in terms of its Maurer-Cartan algebra-the familiar differential graded
algebra of alternating forms on g with values in the ground field, endowed with
the standard Lie algebra cohomology operator-to sh Lie-Rinehart algebras. To
this end, we first develop a characterization of sh Lie-Rinehart algebras in
terms of differential graded cocommutative coalgebras and Lie algebra twisting
cochains that extends the nowadays standard characterization of an ordinary sh
Lie algebra (equivalently: Linfty algebra) in terms of its associated
generalized Cartan-Chevalley-Eilenberg coalgebra. Our approach avoids any
higher brackets but reproduces these brackets in a conceptual manner. The new
technical tool we develop is a notion of filtered multi derivation chain
algebra, somewhat more general than the standard notion of a multicomplex
endowed with a compatible algebra structure. The crucial observation, just as
for ordinary Lie-Rinehart algebras, is this: For a general sh Lie-Rinehart
algebra,the generalized Cartan-Chevalley-Eilenberg operator on the
corresponding graded algebra involves two operators, one coming from the sh Lie
algebra structure and the other from the generalized action on the
corresponding algebra; the sum of the operators is defined on the algebra while
the operators are individually defined only on a larger ambient algebra. We
illustrate the structure with quasi Lie-Rinehart algebras.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 17:02:35 GMT""}]","2017-02-03"
"1303.4666","David Schlegel","Lauren Anderson, Eric Aubourg, Stephen Bailey, Florian Beutler, Adam
  S. Bolton, J. Brinkmann, Joel R. Brownstein, Chia-Hsun Chuang, Antonio J.
  Cuesta, Kyle S. Dawson, Daniel J. Eisenstein, Klaus Honscheid, Eyal A. Kazin,
  David Kirkby, Marc Manera, Cameron K. McBride, O. Mena, Robert C. Nichol,
  Matthew D. Olmstead, Nikhil Padmanabhan, N. Palanque-Delabrouille, Will J.
  Percival, Francisco Prada, Ashley J. Ross, Nicolas P. Ross, Ariel G. Sanchez,
  Lado Samushia, David J. Schlegel, Donald P. Schneider, Hee-Jong Seo, Michael
  A. Strauss, Daniel Thomas, Jeremy L. Tinker, Rita Tojeiro, Licia Verde, David
  H. Weinberg, Xiaoying Xu, Christophe Yeche","The clustering of galaxies in the SDSS-III Baryon Oscillation
  Spectroscopic Survey: Measuring D_A and H at z=0.57 from the Baryon Acoustic
  Peak in the Data Release 9 Spectroscopic Galaxy Sample",,,"10.1093/mnras/stt2206",,"astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We present measurements of the angular diameter distance to and Hubble
parameter at z=0.57 from the measurement of the baryon acoustic peak in the
correlation of galaxies from the Sloan Digital Sky Survey III Baryon
Oscillation Spectroscopic Survey. Our analysis is based on a sample from Data
Release 9 of 264,283 galaxies over 3275 square degrees in the redshift range
0.43<z<0.70. We use two different methods to provide robust measurement of the
acoustic peak position across and along the line of sight in order to measure
the cosmological distance scale. We find D_A(0.57) = 1408 +/- 45 Mpc and
H(0.57) = 92.9 +/- 7.8 km/s/Mpc for our fiducial value of the sound horizon.
These results from the anisotropic fitting are fully consistent with the
analysis of the spherically averaged acoustic peak position presented in
Anderson et al, 2012. Our distance measurements are a close match to the
predictions of the standard cosmological model featuring a cosmological
constant and zero spatial curvature.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 17:10:45 GMT""}]","2014-03-05"
"1303.4667","Hiroko Watanabe","The KamLAND Collaboration","Reactor On-Off Antineutrino Measurement with KamLAND","9 pages, 8 figures. Fig.4 (b) has been replaced with the corrected
  version",,,,"hep-ex nucl-ex physics.geo-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The recent long-term shutdown of Japanese nuclear reactors has resulted in a
significantly reduced reactor $\bar{nu}_{e}$ flux at KamLAND. This running
condition provides a unique opportunity to confirm and constrain backgrounds
for the reactor $\bar{nu}_{e}$ oscillation analysis. The data set also has
improved sensitivity for other $\bar{nu}_{e}$ signals, in particular
$\bar{nu}_{e}$'s produced in $\beta$-decays from $^{238}$U and $^{232}$Th
within the Earth's interior, whose energy spectrum overlaps with that of
reactor $\bar{nu}_{e}$'s. Including constraints on $\theta_{13}$ from
accelerator and short-baseline reactor neutrino experiments, a combined
three-flavor analysis of solar and KamLAND data gives fit values for the
oscillation parameters of $tan^{2} \theta_{12} = 0.436^{+0.029}_{-0.025}$,
$\Delta m^{2}_{21} = 7.53^{+0.18}_{-0.18} \times 10^{-5} {eV}^{2}$, and
$sin^{2} \theta_{13} = 0.023^{+0.002}_{-0.002}$. Assuming a chondritic Th/U
mass ratio, we obtain $116^{+28}_{-27}$ $\bar{nu}_{e}$ events from $^{238}$U
and $^{232}$Th, corresponding to a geo $\bar{nu}_{e}$ flux of
$3.4^{+0.8}_{-0.8} \times 10^{6} {cm^{-2}s^{-1}}$ at the KamLAND location. We
evaluate various bulk silicate Earth composition models using the observed geo
$\bar{nu}_{e}$ rate.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 17:11:12 GMT""},{""version"":""v2"",""created"":""Wed, 20 Mar 2013 02:00:21 GMT""}]","2013-03-21"
"1303.4668","David Bindel","David Bindel and Amanda Hood","Localization theorems for nonlinear eigenvalue problems","Submitted to SIMAX. 22 pages, 11 figures",,,,"math.NA math.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Let $T : \Omega \rightarrow \bbC^{n \times n}$ be a matrix-valued function
that is analytic on some simply-connected domain $\Omega \subset \bbC$. A point
$\lambda \in \Omega$ is an eigenvalue if the matrix $T(\lambda)$ is singular.
In this paper, we describe new localization results for nonlinear eigenvalue
problems that generalize Gershgorin's theorem, pseudospectral inclusion
theorems, and the Bauer-Fike theorem. We use our results to analyze three
nonlinear eigenvalue problems: an example from delay differential equations, a
problem due to Hadeler, and a quantum resonance computation.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 17:22:41 GMT""},{""version"":""v2"",""created"":""Sun, 4 Aug 2013 19:37:27 GMT""}]","2013-08-06"
"1303.4669","Omar Antol\'in Camarena","Omar Antol\'in Camarena","A Whirlwind Tour of the World of $(\infty,1)$-categories","Added details to discussion of tmf; added references for definitions
  of 3- and 4-categories; corrected many typos",,,,"math.CT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This introduction to higher category theory is intended to a give the reader
an intuition for what $(\infty,1)$-categories are, when they are an appropriate
tool, how they fit into the landscape of higher category, how concepts from
ordinary category theory generalize to this new setting, and what uses people
have put the theory to. It is a rough guide to a vast terrain, focuses on ideas
and motivation, omits almost all proofs and technical details, and provides
many references.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 17:26:34 GMT""},{""version"":""v2"",""created"":""Tue, 28 May 2013 21:24:24 GMT""},{""version"":""v3"",""created"":""Thu, 5 Sep 2013 15:55:33 GMT""}]","2013-09-06"
"1303.4670","Giovanni Mongardi","Giovanni Mongardi","Automorphisms of hyperk\""ahler manifolds","This is my PhD Thesis with the University of RomaTRE. Contains arXiv
  1112:5073 and 1107:2854",,,,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The present paper provides several results on automorphisms of hyperk\""ahler
(or irreducible holomorphic symplectic) manifolds. In particular it focuses on
the symplectic case and contains a classification of prime order symplectic
automorphisms on deformations of the Hilbert scheme of two points on a K3
surface and, with additional hypothesis, also on Hilbert schemes of n points on
a K3 surface. We also give numerical conditions to establish whether a
symplectic automorfism of order 2,3 and 5 on a deformation of the Hilbert
scheme of two points on a K3 surface is standard. Moreover we also give various
examples.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 17:29:35 GMT""}]","2013-03-20"
"1303.4671","Lucia Pavan","L. Pavan, E. Bozzo, C. Ferrigno, M. Falanga, S. Campana, S. Paltani,
  L. Stella, R. Walter","Soft X-ray follow-up of five hard X-ray emitters","6 pages, 3 figures. Proceedings of ""An INTEGRAL view of the
  high-energy sky (the first 10 years)"" the 9th INTEGRAL Workshop, October
  15-19, 2012, Paris, France in Proceedings of Science (INTEGRAL 2012), Eds. A.
  Goldwurm, F. Lebrun and C. Winkler,
  (http://pos.sissa.it/cgi-bin/reader/conf.cgi?confid=176)","PoS(INTEGRAL 2012)100",,,"astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We studied the soft-X-ray emission of five hard-X sources: IGR J08262-3736,
IGR J17354-3255, IGR J16328-4726, SAX J1818.6-1703 and IGR J17348-2045. These
sources are: a confirmed supergiant high mass X-ray binary (IGR J08262-3736);
candidates (IGR J17354-3255, IGR J16328- 4726) and confirmed (SAX J1818.6-1703)
supergiant fast X-ray transients; IGR J17348-2045 is one of the as-yet
unidentified objects discovered with INTEGRAL. Thanks to dedicated XMM-Newton
observations, we obtained the first detailed soft X-ray spectral and timing
study of IGR J08262-3736. The results obtained from the observations of IGR
J17354-3255 and IGR J16328-4726 provided further support in favor of their
association with the class of Supergiant Fast X-ray Transients. SAX
J1818.6-1703, observed close to phase 0.5, was not detected by XMM-Newton, thus
supporting the idea that this source reaches its lowest X-ray luminosity
(~10^32 erg/s) around apastron. For IGR J17348-2045 we identified for the first
time the soft X-ray counterpart and proposed the association with a close-by
radio object, suggestive of an extragalactic origin. In this proceeding we
discuss the results obtained from the XMM-Newton follow-up observations of all
the five sources.
","[{""version"":""v1"",""created"":""Tue, 19 Mar 2013 17:35:47 GMT""}]","2013-03-20"
